
0.39603209495544434,flow,1.27,

0.7329666614532471,egco2,4.65,
0.7457642555236816,pressureCorrectedEGCO2,0.33,
0.7772862911224365,tegco2,20.00,
0.7939748764038086,pressureChamber,219.00,
0.8269531726837158,humidity,24.70,
0.8450729846954346,temp,24.12,
0.8585865497589111,tTemp,39.00,
0.8585865497589111,tPressure,760.00,
0.8867113590240479,heaterPWM,255.00,
0.906536340713501,pumpPWM,255.00,
0.9240705966949463,sweepP,0.02,
0.9403839111328125,sweepD,0.00,
0.9475147724151611,sweepI,0.00,
0.9581866264343262,suggestSweep,0.10,
0.9900853633880615,sensorHealth,10000000,
1.0191657543182373,flow,1.37,

1.6611690521240234,flow,1.95,

2.008152723312378,egco2,4.66,
2.029726982116699,pressureCorrectedEGCO2,0.33,
2.069579601287842,tegco2,20.00,
2.078618288040161,pressureChamber,221.00,
2.0871129035949707,humidity,24.71,
2.120054006576538,temp,24.10,
2.1293437480926514,tTemp,39.00,
2.131319999694824,tPressure,760.00,
2.157707929611206,heaterPWM,255.00,
2.171597957611084,pumpPWM,255.00,
2.194385051727295,sweepP,0.02,
2.20290207862854,sweepD,0.00,
2.226828098297119,sweepI,0.00,
2.226828098297119,suggestSweep,0.10,
2.2440426349639893,sensorHealth,10000000,
2.285921573638916,flow,1.91,

2.9052417278289795,flow,1.07,

3.290316343307495,egco2,4.71,
3.3103184700012207,pressureCorrectedEGCO2,0.38,
3.3302624225616455,tegco2,20.00,
3.350318431854248,pressureChamber,221.00,
3.3709988594055176,humidity,24.68,
3.3809866905212402,temp,24.11,
3.4011099338531494,tTemp,39.00,
3.4210712909698486,tPressure,760.00,
3.441075086593628,heaterPWM,255.00,
3.4509823322296143,pumpPWM,255.00,
3.471141815185547,sweepP,0.02,
3.4911365509033203,sweepD,0.00,
3.5012102127075195,sweepI,0.00,
3.5211410522460938,suggestSweep,0.10,
3.5311808586120605,sensorHealth,10000
3.5512771606445312,flow,0.41,
000,
4.172436714172363,flow,0.06,

4.570507764816284,egco2,4.73,
4.570507764816284,pressureCorrectedEGCO2,0.40,
4.6097424030303955,tegco2,20.00,
4.613077640533447,pressureChamber,227.00,
4.6507720947265625,humidity,24.68,
4.671654224395752,temp,24.11,
4.693360805511475,tTemp,39.00,
4.693360805511475,tPressure,760.00,
4.71468448638916,heaterPWM,255.00,
4.733320713043213,pumpPWM,255.00,
4.7560200691223145,sweepP,0.02,
4.7560200691223145,sweepD,0.00,
4.773994207382202,sweepI,0.00,
4.776376008987427,suggestSweep,0.10,
4.814740419387817,sensorH
4.816165924072266,flow,0.00,
ealth,10000000
