
0.5587124824523926,flow,0.73,

0.6192877292633057,egco2,4.73,
0.6411988735198975,pressureCorrectedEGCO2,0.40,
0.6598765850067139,tegco2,20.00,
0.6831259727478027,pressureChamber,227.00,
0.7217831611633301,humidity,25.11,
0.7443017959594727,temp,23.78,
0.7488875389099121,tTemp,39.00,
0.7528173923492432,tPressure,760.00,
0.7758824825286865,heaterPWM,255.00,
0.795501708984375,pumpPWM,255.00,
0.817272424697876,sweepP,0.02,
0.817272424697876,sweepD,0.00,
0.840592622756958,sweepI,0.00,
0.8451035022735596,suggestSweep,0.10,
0.8669497966766357,sensorHealth,10000000,
1.1927225589752197,flow,0.23,

1.815582275390625,flow,1.49,

1.895451545715332,egco2,4.68,
1.9215335845947266,pressureCorrectedEGCO2,0.35,
1.9468655586242676,tegco2,20.00,
1.9581661224365234,pressureChamber,226.00,
1.9873440265655518,humidity,25.06,
2.0000743865966797,temp,23.77,
2.017343044281006,tTemp,39.00,
2.0305585861206055,tPressure,760.00,
2.0460522174835205,heaterPWM,255.00,
2.0586986541748047,pumpPWM,255.00,
2.0939788818359375,sweepP,0.02,
2.0957088470458984,sweepD,0.00,
2.109970808029175,sweepI,0.00,
2.1219310760498047,suggestSweep,0.10,
2.1436870098114014,sensorHealth,10000000,
2.4599342346191406,flow,1.52,

3.083089828491211,flow,2.54,

3.1742520332336426,egco2,4.71,
3.1935031414031982,pressureCorrectedEGCO2,0.39,
3.2139649391174316,tegco2,20.00,
3.2280800342559814,pressureChamber,224.00,
3.2584469318389893,humidity,25.05,
3.2748332023620605,temp,23.77,
3.284979820251465,tTemp,39.00,
3.3049569129943848,tPressure,760.00,
3.3252336978912354,heaterPWM,255.00,
3.3366200923919678,pumpPWM,255.00,
3.3556559085845947,sweepP,0.02,
3.3677217960357666,sweepD,0.00,
3.3863162994384766,sweepI,0.00,
3.3879475593566895,suggestSweep,0.10,
3.4276163578033447,sensorHealth,10000000,
3.7363839149475098,flow,2.67,

4.342664480209351,flow,1.67,

4.446388244628906,egco2,4.65,
4.46718430519104,pressureCorrectedEGCO2,0.32,
4.496953964233398,tegco2,20.00,
4.496953964233398,pressureChamber,221.00,
4.547712564468384,humidity,25.05,
4.5600972175598145,temp,23.75,
4.5600972175598145,tTemp,39.00,
4.5783562660217285,tPressure,760.00,
4.5903096199035645,heaterPWM,255.00,
4.629188537597656,pumpPWM,255.00,
4.630225658416748,sweepP,0.02,
4.639241695404053,sweepD,0.00,
4.66072416305542,sweepI,0.00,
4.679766893386841,suggestSweep,0.10,
4.681406497955322,sensorHealth,10000000,
4.973114252090454,flow,1.17,

5.624608039855957,flow,2.10,

5.7273640632629395,egco2,4.56,
5.740015268325806,pressureCorrectedEGCO2,0.22,
5.771810293197632,tegco2,20.00,
5.788480997085571,pressureChamber,221.00,
5.810182332992554,humidity,25.05,
5.833310842514038,temp,23.73,
5.833310842514038,tTemp,39.00,
5.852052927017212,tPressure,760.00,
5.872067213058472,heaterPWM,255.00,
5.883638858795166,pumpPWM,255.00,
5.901076793670654,sweepP,0.02,
5.922656536102295,sweepD,0.00,
5.928697109222412,sweepI,0.00,
5.943373203277588,suggestSweep,0.10,
5.965040445327759,sensorHealth,10000000,
6.2393105030059814,flow,1.74,

6.8723671436309814,flow,2.47,

7.006354570388794,egco2,4.61,
7.025909662246704,pressureCorrectedEGCO2,0.27,
7.037372350692749,tegco2,20.00,
7.058655023574829,pressureChamber,228.00,
7.0783915519714355,humidity,25.03,
7.097389221191406,temp,23.75,
7.119808673858643,tTemp,39.00,
7.141536235809326,tPressure,760.00,
7.142084836959839,heaterPWM,255.00,
7.158613920211792,pumpPWM,255.00,
7.179413795471191,sweepP,0.02,
7.200488328933716,sweepD,0.00,
7.2197535037994385,sweepI,0.00,
7.2197535037994385,suggestSweep,0.10,
7.241758346557617,sensorHealth,10000000,
7.4956276416778564,flow,1.71,

8.149338483810425,flow,0.89,

8.270390033721924,egco2,4.58,
8.291595935821533,pressureCorrectedEGCO2,0.25,
8.31267237663269,tegco2,20.00,
8.333202838897705,pressureChamber,225.00,
8.357422828674316,humidity,25.03,
8.38351583480835,temp,23.77,
8.385222911834717,tTemp,39.00,
8.410694122314453,tPressure,760.00,
8.419939517974854,heaterPWM,255.00,
8.435917377471924,pumpPWM,255.00,
8.467100143432617,sweepP,0.02,
8.471895694732666,sweepD,0.00,
8.477795362472534,sweepI,0.00,
8.497090101242065,suggestSweep,0.10,
8.523995399475098,sensorHealth,10000000,
8.76551079750061,flow,0.92,

9.416223764419556,flow,1.36,

9.529567241668701,egco2,4.69,
9.560225248336792,pressureCorrectedEGCO2,0.36,
9.605437994003296,tegco2,20.00,
9.607402563095093,pressureChamber,228.00,
9.622155666351318,humidity,25.02,
9.65333104133606,temp,23.78,
9.658050060272217,tTemp,39.00,
9.675713539123535,tPressure,760.00,
9.69427752494812,heaterPWM,255.00,
9.72013235092163,pumpPWM,255.00,
9.726048469543457,sweepP,0.02,
9.74868106842041,sweepD,0.00,
9.752867698669434,sweepI,0.00,
9.7757887840271,suggestSweep,0.10,
9.77908182144165,sensorHealth,10000000,
10.023094177246094,flow,2.25,

10.665138006210327,flow,1.37,

10.808915138244629,egco2,4.89,
10.824024200439453,pressureCorrectedEGCO2,0.60,
10.859821796417236,tegco2,20.00,
10.873830556869507,pressureChamber,219.00,
10.913007974624634,humidity,25.01,
10.933613061904907,temp,23.81,
10.93875241279602,tTemp,39.00,
10.95604157447815,tPressure,760.00,
10.974864959716797,heaterPWM,255.00,
10.99277663230896,pumpPWM,255.00,
11.006927490234375,sweepP,0.02,
11.02535104751587,sweepD,0.00,
11.026348114013672,sweepI,0.00,
11.035855770111084,suggestSweep,0.10,
11.065346956253052,sensorHealth,10000000,
11.291009664535522,flow,1.10,

11.926834344863892,flow,0.92,

12.090753555297852,egco2,4.58,
12.106908559799194,pressureCorrectedEGCO2,0.24,
12.136838674545288,tegco2,20.00,
12.152064800262451,pressureChamber,221.00,
12.19196891784668,humidity,24.98,
12.197021961212158,temp,23.75,
12.199418783187866,tTemp,39.00,
12.220180749893188,tPressure,760.00,
12.238857746124268,heaterPWM,255.00,
12.274516344070435,pumpPWM,255.00,
12.286089897155762,sweepP,0.02,
12.290811777114868,sweepD,0.00,
12.3056321144104,sweepI,0.00,
12.315658807754517,suggestSweep,0.10,
12.341025114059448,sensorHealth,10000000,
12.559504270553589,flow,2.39,

13.19416880607605,flow,1.96,

13.365685939788818,egco2,4.66,
13.39576268196106,pressureCorrectedEGCO2,0.33,
13.427207946777344,tegco2,20.00,
13.427207946777344,pressureChamber,222.00,
13.448575735092163,humidity,24.97,
13.467249155044556,temp,23.79,
13.489290237426758,tTemp,39.00,
13.49854588508606,tPressure,760.00,
13.508900880813599,heaterPWM,255.00,
13.528626441955566,pumpPWM,255.00,
13.538654327392578,sweepP,0.02,
13.560141563415527,sweepD,0.00,
13.580097913742065,sweepI,0.00,
13.591009616851807,suggestSweep,0.10,
13.621152400970459,sensorHealth,10000000,
13.821913957595825,flow,3.40,

14.452820777893066,flow,3.02,

14.64200472831726,egco2,4.63,
14.659150123596191,pressureCorrectedEGCO2,0.30,
14.685091257095337,tegco2,20.00,
14.699048519134521,pressureChamber,227.00,
14.723644018173218,humidity,24.99,
14.749749898910522,temp,23.81,
14.771833896636963,tTemp,39.00,
14.783243417739868,tPressure,760.00,
14.791258335113525,heaterPWM,255.00,
14.814462184906006,pumpPWM,255.00,
14.833419799804688,sweepP,0.02,
14.834790229797363,sweepD,0.00,
14.864089965820312,sweepI,0.00,
14.873770713806152,suggestSweep,0.10,
14.895644187927246,sensorHealth,10000000,
15.077773094177246,flow,2.20,

15.721420764923096,flow,1.77,

15.912431716918945,egco2,4.71,
15.933604001998901,pressureCorrectedEGCO2,0.39,
15.962825298309326,tegco2,20.00,
15.984997510910034,pressureChamber,226.00,
16.01136088371277,humidity,24.99,
16.015502214431763,temp,23.77,
16.035960912704468,tTemp,39.00,
16.049431562423706,tPressure,760.00,
16.05694890022278,heaterPWM,255.00,
16.082437753677368,pumpPWM,255.00,
16.10770583152771,sweepP,0.02,
16.113503456115723,sweepD,0.00,
16.132084369659424,sweepI,0.00,
16.143301725387573,suggestSweep,0.10,
16.16065526008606,sensorHealth,10000000,
16.342470169067383,flow,1.30,

16.968077898025513,flow,2.37,

17.19331407546997,egco2,4.61,
17.203880548477173,pressureCorrectedEGCO2,0.28,
17.24436378479004,tegco2,20.00,
17.255717039108276,pressureChamber,220.00,
17.2756290435791,humidity,25.00,
17.286895513534546,temp,23.79,
17.308802127838135,tTemp,39.00,
17.32692265510559,tPressure,760.00,
17.334436893463135,heaterPWM,255.00,
17.35746455192566,pumpPWM,255.00,
17.371286869049072,sweepP,0.02,
17.386762142181396,sweepD,0.00,
17.40815258026123,sweepI,0.00,
17.417614936828613,suggestSweep,0.10,
17.438088178634644,sensorHealth,10000000,
17.61182713508606,flow,2.12,

18.232903957366943,flow,2.01,

18.458873987197876,egco2,4.65,
18.4702205657959,pressureCorrectedEGCO2,0.31,
18.512321710586548,tegco2,20.00,
18.516663074493408,pressureChamber,222.00,
18.561951875686646,humidity,25.00,
18.564619064331055,temp,23.80,
18.593466997146606,tTemp,39.00,
18.597062587738037,tPressure,760.00,
18.614381313323975,heaterPWM,255.00,
18.636716604232788,pumpPWM,255.00,
18.644897937774658,sweepP,0.02,
18.666566848754883,sweepD,0.00,
18.68536925315857,sweepI,0.00,
18.69609761238098,suggestSweep,0.10,
18.71562147140503,sensorHealth,10000000,
18.8697509765625,flow,1.33,

19.498374700546265,flow,1.68,

19.72603154182434,egco2,4.69,
19.75753140449524,pressureCorrectedEGCO2,0.36,
19.795707941055298,tegco2,20.00,
19.795707941055298,pressureChamber,222.00,
19.81735134124756,humidity,25.01,
19.840251207351685,temp,23.81,
19.850014209747314,tTemp,39.00,
19.858263969421387,tPressure,760.00,
19.878047704696655,heaterPWM,255.00,
19.909316778182983,pumpPWM,255.00,
19.920668125152588,sweepP,0.02,
19.94078826904297,sweepD,0.00,
19.950141668319702,sweepI,0.00,
19.96059513092041,suggestSweep,0.10,
19.980634212493896,sensorHealth,10000000,
20.13284945487976,flow,0.95,

20.765317678451538,flow,1.93,

21.019563913345337,egco2,4.70,
21.040506839752197,pressureCorrectedEGCO2,0.37,
21.060664892196655,tegco2,20.00,
21.080047607421875,pressureChamber,229.00,
21.10039782524109,humidity,25.00,
21.124047994613647,temp,23.82,
21.128859758377075,tTemp,39.00,
21.15563702583313,tPressure,760.00,
21.16295862197876,heaterPWM,255.00,
21.183608055114746,pumpPWM,255.00,
21.193202257156372,sweepP,0.02,
21.215073585510254,sweepD,0.00,
21.23498272895813,sweepI,0.00,
21.245283126831055,suggestSweep,0.10,
21.25656771659851,sensorHealth,10000000,
21.398669242858887,flow,1.43,

22.02144694328308,flow,1.46,

22.283802032470703,egco2,4.71,
22.293905019760132,pressureCorrectedEGCO2,0.40,
22.33659863471985,tegco2,20.00,
22.341360807418823,pressureChamber,223.00,
22.375927925109863,humidity,24.98,
22.397506952285767,temp,23.83,
22.416958570480347,tTemp,39.00,
22.42180323600769,tPressure,760.00,
22.441402912139893,heaterPWM,255.00,
22.467748880386353,pumpPWM,255.00,
22.478638887405396,sweepP,0.02,
22.478638887405396,sweepD,0.00,
22.498245000839233,sweepI,0.00,
22.508903980255127,suggestSweep,0.10,
22.541335105895996,sensorHealth,10000000,
22.66246247291565,flow,1.87,

23.28446364402771,flow,1.86,

23.56187081336975,egco2,4.76,
23.586046934127808,pressureCorrectedEGCO2,0.44,
23.619619846343994,tegco2,20.00,
23.626448392868042,pressureChamber,225.00,
23.64483904838562,humidity,24.98,
23.670820951461792,temp,23.81,
23.675891876220703,tTemp,39.00,
23.697555780410767,tPressure,760.00,
